paper:19127292	paper:17363749
paper:19490620	paper:16186275
paper:8123622	paper:421969
paper:3113568	paper:6986551
paper:10460772	paper:275862
paper:17100770	paper:10064098
paper:15852031	paper:6092811
paper:17319100	paper:10521381
paper:19143816	paper:9389498
paper:19479186	paper:8971073
paper:11481585	paper:11017071
paper:12974752	paper:11078446
paper:16973667	paper:11284754
paper:19220880	paper:9742976
paper:17572700	paper:10773002
paper:18782870	paper:17033837
paper:18937674	paper:17065348
paper:18607561	paper:15384961
paper:16344294	paper:12766100
paper:18430778	paper:10388979
paper:18768036	paper:12502652
paper:2690069	paper:2441214
paper:19959591	paper:15983299
paper:16344294	paper:11790216
paper:16173921	paper:11508276
paper:8675652	paper:1535055
paper:18809813	paper:14570951
paper:17462080	paper:14706054
paper:17641740	paper:2110907
paper:1353534	paper:2567262
paper:12082183	paper:3309680
paper:11943868	paper:10795741
paper:18272826	paper:12663477
paper:15655244	paper:12453953
paper:3192752	paper:1244549
paper:18481948	paper:17928397
paper:17991291	paper:219345
paper:19068374	paper:16644706
paper:19179216	paper:10855621
paper:18430204	paper:16732001
paper:17259486	paper:12765960
paper:18483566	paper:1478367
paper:17515880	paper:10656295
paper:18443196	paper:9392572
paper:19033418	paper:16818907
paper:159313	paper:908468
paper:17210729	paper:15184500
paper:17559889	paper:15709062
paper:19050249	paper:16247001
paper:8248212	paper:1502499
paper:18358785	paper:17065343
paper:15931309	paper:11978674
paper:2105341	paper:159313
paper:18776148	paper:15660293
paper:18060022	paper:11927947
paper:2144301	paper:6478554
paper:9448482	paper:1354782
paper:19641379	paper:7652756
paper:18840266	paper:11063279
paper:1747611	paper:3666320
paper:9449718	paper:2562156
paper:18566338	paper:9771706
paper:8497435	paper:3181642
paper:7994912	paper:2676662
paper:17416796	paper:8615334
paper:9259575	paper:7859944
paper:18752687	paper:1485469
paper:18200800	paper:15871845
paper:9410902	paper:8617981
paper:18755894	paper:1763324
paper:19159454	paper:913923
paper:18854049	paper:2606746
paper:18178393	paper:16628253
paper:16968892	paper:2245881
paper:19050249	paper:12453886
paper:19587243	paper:11118008
paper:18981326	paper:17167471
paper:8408615	paper:1370298
paper:15635070	paper:8072544
paper:8719804	paper:7926292
paper:12080164	paper:3414660
paper:2219869	paper:3338381
paper:16877369	paper:11157681
paper:8383698	paper:1301992
paper:15128287	paper:8647933
paper:18167535	paper:3301484
paper:18976457	paper:15855556
paper:15030523	paper:10868836
paper:1739347	paper:7242598
paper:19065993	paper:17593236
paper:12560454	paper:10372244
paper:18435852	paper:12878365
paper:9294791	paper:6096193
paper:12727928	paper:11673498
paper:18673544	paper:15451917
paper:19480671	paper:9699091
paper:19011169	paper:17065344
paper:10708445	paper:8777718
paper:18048763	paper:17293876
paper:18349126	paper:10510086
paper:16896942	paper:10067971
paper:15314696	paper:8325453
paper:10739754	paper:8601620
paper:19203392	paper:16186261
paper:12417628	paper:9858513
paper:7635953	paper:2060723
paper:10594551	paper:1382289
paper:10209508	paper:7706455
paper:15718261	paper:12086935
paper:12573898	paper:11744505
paper:7785258	paper:8417412
paper:17964237	paper:11289053
paper:17416796	paper:14964537
paper:18694974	paper:17463249
paper:18829388	paper:12173299
paper:7726162	paper:1139259
paper:18664617	paper:17045460
paper:16231005	paper:12793980
paper:12851856	paper:11018080
paper:9218505	paper:7520863
paper:12067306	paper:7427231
paper:7860729	paper:2233244
paper:18922158	paper:17848652
paper:17584843	paper:12525833
paper:19005641	paper:9229196
paper:20003208	paper:18096810
paper:18316394	paper:15735205
paper:18183362	paper:15138320
paper:18976457	paper:16197667
paper:9362527	paper:8746558
paper:6210472	paper:7031599
paper:3531381	paper:6360766
paper:12967931	paper:11220354
paper:19017778	paper:15308380
paper:18547236	paper:1999278
paper:18191055	paper:11574424
paper:9120002	paper:7819935
paper:18782870	paper:10051618
paper:17360338	paper:12031987
paper:10221937	paper:8307260
paper:18559660	paper:16374433
paper:8615808	paper:205552
paper:19065993	paper:8423228
paper:8669957	paper:2046065
paper:1860008	paper:3113904
paper:15905321	paper:7544802
paper:19065992	paper:8405741
paper:18561513	paper:15655721
paper:18728231	paper:14693662
paper:18523143	paper:16043741
paper:19180473	paper:16585566
paper:1698582	paper:353557
paper:12542586	paper:10546008
paper:19527576	paper:17470191
paper:8040341	paper:2708528
paper:19050249	paper:11435458
paper:16249432	paper:14685005
paper:17306374	paper:6383904
paper:15852039	paper:8012717
paper:11303130	paper:384944
paper:1313726	paper:2525492
paper:3111583	paper:7016639
paper:19672314	paper:17463249
paper:8692821	paper:8423231
paper:11703366	paper:8270130
paper:19697080	paper:10958757
paper:3632094	paper:3901744
paper:12851856	paper:9892237
paper:3045812	paper:6347786
paper:18688044	paper:14698276
paper:19114721	paper:18468463
paper:19615048	paper:19228808
paper:19450031	paper:17327318
paper:18931037	paper:3899825
paper:15718261	paper:12716734
paper:8110002	paper:1833113
paper:8700877	paper:1675318
paper:8675652	paper:8325952
paper:18590522	paper:14749263
paper:16537919	paper:11387480
paper:9528888	paper:1606723
paper:18664617	paper:9933106
paper:9598721	paper:7913714
paper:7860750	paper:2666429
paper:8467365	paper:6197336
paper:17924973	paper:10868956
paper:18423055	paper:12623164
paper:19287497	paper:14988244
paper:10334318	paper:9051371
paper:2295694	paper:3014039
paper:8719804	paper:7351636
paper:18981326	paper:10527292
paper:8446612	paper:1502186
paper:18496666	paper:7485220
paper:19017768	paper:10342344
paper:3496416	paper:6339614
paper:11781358	paper:9259273
paper:18708447	paper:12027922
paper:8570667	paper:8056042
paper:7986149	paper:8342097
paper:17349009	paper:14745491
paper:15720714	paper:11507694
paper:18420662	paper:16362814
paper:15841215	paper:10570128
paper:3571496	paper:2861128
paper:19959591	paper:17517853
paper:19383116	paper:17548846
paper:1350902	paper:3777161
paper:15030523	paper:9836516
paper:18291022	paper:17093941
paper:19956106	paper:15603869
paper:17349010	paper:8181261
paper:12023947	paper:9754714
paper:17319955	paper:10751224
paper:3928685	paper:7380629
paper:18498634	paper:15823385
paper:15078896	paper:9314549
paper:3057885	paper:3491769
paper:18648539	paper:12181126
paper:17306374	paper:10700229
paper:9435258	paper:7713311
paper:9135404	paper:8722049
paper:18091993	paper:11453115
paper:18423879	paper:17334651
paper:19890425	paper:12832314
paper:19287497	paper:17143281
paper:9042932	paper:8621001
paper:15655244	paper:14553865
paper:8774154	paper:8419909
paper:18923682	paper:10661879
paper:9593759	paper:1478367
paper:12925730	paper:9054944
paper:12566549	paper:9827853
paper:18492789	paper:12217882
paper:14551916	paper:11344224
paper:11792835	paper:10470079
paper:18753673	paper:8858216
paper:17319098	paper:11300445
paper:17760498	paper:14972058
paper:17334651	paper:15894466
paper:17313427	paper:8618308
paper:18625033	paper:7842018
paper:19046222	paper:1995281
paper:15491494	paper:10333943
paper:11484155	paper:10545531
paper:8871454	paper:3240834
paper:1321840	paper:6456276
paper:1613467	paper:2562156
paper:19615048	paper:17994213
paper:17697384	paper:14614647
paper:1417197	paper:1858159
paper:9647636	paper:8358440
paper:16110329	paper:9933106
paper:18782870	paper:17703236
paper:19956098	paper:15784469
paper:17027229	paper:16472050
paper:17334650	paper:16306330
paper:7918284	paper:2647552
paper:17130504	paper:12788993
paper:18776148	paper:3578273
paper:3585250	paper:7026724
paper:17521324	paper:11679444
paper:19050249	paper:3956883
paper:19167831	paper:11800064
paper:8227346	paper:1309355
paper:9421470	paper:2668699
paper:8350054	paper:2961513
paper:11342572	paper:1547920
paper:18806806	paper:7438339
paper:7580706	paper:8039594
paper:17436030	paper:15113714
paper:11023815	paper:8466510
paper:16177159	paper:10097935
paper:18591633	paper:16371630
paper:19903331	paper:4050972
paper:17603484	paper:9771706
paper:18176622	paper:9742976
paper:9314549	paper:8765018
paper:18728082	paper:11849464
paper:19475776	paper:15325833
paper:18455963	paper:16263242
paper:17766054	paper:15304632
paper:19216768	paper:18372903
paper:18458138	paper:3314469
paper:18390797	paper:17956470
paper:17309798	paper:12540618
paper:10859350	paper:8608603
paper:8894169	paper:7039365
paper:17224056	paper:2515489
paper:1707061	paper:2547842
paper:18535187	paper:11793023
paper:9669786	paper:1425153
paper:18583883	paper:16025115
paper:18178847	paper:7836934
paper:19125180	paper:11201732
paper:3788976	paper:2991052
paper:1946445	paper:6362005
paper:3554759	paper:6143085
paper:19629430	paper:9673301
paper:19394939	paper:17935958
paper:8675652	paper:7622000
paper:19337535	paper:17300593
paper:908763	paper:1262788
paper:18636668	paper:17868184
paper:17210729	paper:16643856
paper:15361491	paper:10353937
paper:18443195	paper:12150599
paper:18367670	paper:15834701
paper:10378067	paper:9167112
paper:18663160	paper:9096978
paper:18620562	paper:9844045
paper:10447755	paper:8933280
paper:16647327	paper:11832527
paper:15671192	paper:12558362
paper:2865274	paper:6368585
paper:19167443	paper:9719467
paper:18364392	paper:12361817
paper:15059244	paper:6760663
paper:17392166	paper:16249540
paper:19508712	paper:17692716
paper:7769135	paper:2653932
paper:18458139	paper:9742976
paper:16173326	paper:15665028
paper:11226324	paper:11005876
paper:19488997	paper:17569712
paper:17559889	paper:9726244
paper:8554354	paper:2611574
paper:8016086	paper:7911121
paper:19046244	paper:3677982
paper:15667574	paper:9878085
paper:19433788	paper:14678953
paper:15918915	paper:14675042
paper:18056886	paper:16291079
paper:8529124	paper:8099884
paper:18292987	paper:10977027
paper:16449253	paper:8722051
paper:16280647	paper:12569167
paper:11049955	paper:3770316
paper:15338456	paper:10973253
paper:18078023	paper:16999648
paper:16109069	paper:10388969
paper:12818905	paper:2140089
paper:3904728	paper:6327437
paper:16075062	paper:3309680
paper:19459761	paper:16371630
paper:11790819	paper:3690955
paper:19526209	paper:19323962
paper:9328252	paper:3930062
paper:9062360	paper:2170215
paper:19340895	paper:18717762
paper:17548847	paper:10526730
paper:19789630	paper:18324385
paper:7621582	paper:7041259
paper:12110604	paper:1547676
paper:18272826	paper:11935157
paper:17714746	paper:11734230
paper:16278693	paper:12027929
paper:7964474	paper:2861361
paper:19092550	paper:12941733
paper:18316361	paper:16629716
paper:19436668	paper:15793205
paper:19436679	paper:16372586
paper:19602480	paper:17206141
paper:15467836	paper:2507922
paper:11141871	paper:2142043
paper:17594390	paper:11225966
paper:15673357	paper:11755507
paper:17670937	paper:3904771
paper:2510155	paper:3309126
paper:15520861	paper:10905477
paper:3318713	paper:402787
paper:16595006	paper:11790818
paper:7350194	paper:624444
paper:8278351	paper:1828030
paper:18678617	paper:9133560
paper:18358588	paper:16941054
paper:19398738	paper:9676718
paper:11298122	paper:10438898
paper:1458144	paper:2189076
paper:8415742	paper:2684673
paper:7558161	paper:1909135
paper:19394939	paper:16864746
paper:19210028	paper:16505506
paper:16749649	paper:11173717
paper:16628253	paper:12569167
paper:19688338	paper:16386096
paper:8637868	paper:8326004
paper:7567975	paper:7813807
paper:19101788	paper:17300478
paper:16519819	paper:15047635
paper:16371630	paper:9742976
paper:15738451	paper:12941712
paper:11050183	paper:10330296
paper:19669635	paper:11485116
paper:16356371	paper:10183339
paper:8415343	paper:3486790
paper:18246976	paper:12028372
paper:3101866	paper:6367043
paper:1504709	paper:2573555
paper:19609442	paper:18045462
paper:18448419	paper:10331418
paper:9223318	paper:3546382
paper:18528402	paper:16081028
paper:9391115	paper:2449974
paper:19073938	paper:15771578
paper:7649782	paper:1385478
paper:2584425	paper:7173495
paper:7574935	paper:369928
paper:18509202	paper:15375795
paper:18549445	paper:17280620
paper:10739754	paper:9771706
paper:8590990	paper:3360221
paper:7615824	paper:8138061
paper:17267600	paper:8990188
paper:1556180	paper:1675318
paper:1991839	paper:2503545
paper:19220522	paper:10738048
paper:18387078	paper:17112621
paper:9294105	paper:8879965
paper:19756162	paper:18373133
paper:19120279	paper:10952462
paper:2451477	paper:3742942
paper:18755353	paper:17848652
paper:15361491	paper:12409286
paper:8447318	paper:2567257
paper:19436665	paper:14693980
paper:15498046	paper:8617984
paper:19125180	paper:14698276
paper:9151789	paper:2403659
paper:7567975	paper:6738600
paper:8550831	paper:8365085
paper:19056611	paper:17786204
paper:17186387	paper:10923638
paper:19340895	paper:11981079
paper:3537009	paper:3857627
paper:18190608	paper:11244033
paper:7580706	paper:8472388
paper:19775465	paper:9135932
paper:1385796	paper:2527266
paper:19073938	paper:17277778
paper:8590990	paper:6759236
paper:11742441	paper:9758619
paper:8227346	paper:1744803
paper:19576321	paper:18760137
paper:19037920	paper:17676041
paper:8325989	paper:2201748
paper:9259575	paper:1874938
paper:17259403	paper:9032109
paper:7677463	paper:8062602
paper:10190896	paper:7682590
paper:18755353	paper:17303976
paper:17606874	paper:12921782
paper:17846994	paper:270276
paper:11457885	paper:10545531
paper:11325808	paper:8316394
paper:9294791	paper:7623902
paper:18620562	paper:15220214
paper:1353534	paper:1675432
paper:19509199	paper:2259217
paper:16371630	paper:10102706
paper:19381071	paper:12623881
paper:9707599	paper:3287175
paper:18539754	paper:11723063
paper:17883840	paper:16585115
paper:8958211	paper:6362005
paper:17415316	paper:12610006
paper:7726162	paper:1345171
paper:1602013	paper:2354749
paper:7485382	paper:8181185
paper:12836865	paper:1990188
paper:16845606	paper:9272591
paper:1707531	paper:3309126
paper:18835928	paper:17462956
paper:17487985	paper:11062060
paper:19156219	paper:15855327
paper:18490555	paper:15343384
paper:8920894	paper:7694152
paper:17683561	paper:17003360
paper:19159454	paper:7834210
paper:8432857	paper:2403659
paper:11298122	paper:10585753
paper:1832597	paper:2529158
paper:2950766	paper:143386
paper:19033397	paper:16936215
paper:17347455	paper:16034613
paper:1971998	paper:3159965
paper:18448419	paper:1683635
paper:16369227	paper:3358015
paper:7567975	paper:8072542
paper:19244565	paper:17727388
paper:18714373	paper:18231124
paper:15467822	paper:10911004
paper:19046214	paper:7556988
paper:16873750	paper:12453967
paper:19479186	paper:14673522
paper:18474888	paper:17327318
paper:16410358	paper:15047603
paper:18188455	paper:12832613
paper:19436665	paper:18644073
paper:2010535	paper:3403714
paper:9520453	paper:8971095
paper:19368716	paper:16098842
paper:18423879	paper:17379054
paper:9448482	paper:3543673
paper:7964812	paper:1864488
paper:9933449	paper:8436836
paper:17590177	paper:10447519
paper:10691912	paper:8063033
paper:18926825	paper:11487552
paper:16936143	paper:11832527
paper:15937548	paper:9362527
paper:9042931	paper:9042932
paper:12639991	paper:10470079
paper:18633105	paper:15983207
paper:7580706	paper:2091872
paper:8869191	paper:1959707
paper:8762108	paper:3046969
paper:17372793	paper:15450696
paper:18489577	paper:9000704
paper:19368707	paper:16025115
paper:7621582	paper:8149657
paper:2352189	paper:6883199
paper:17697384	paper:11832527
paper:18835955	paper:17329575
paper:9389757	paper:9114043
paper:8550838	paper:1511805
paper:16258158	paper:11197691
paper:11964337	paper:9673301
paper:8641276	paper:2190098
paper:9664075	paper:2136723
paper:16503991	paper:9882558
paper:2995996	paper:705775
paper:12796471	paper:10325232
paper:9844045	paper:7773291
paper:18178847	paper:15220214
paper:19052638	paper:15331532
paper:9593767	paper:8072542
paper:18078023	paper:16608888
paper:16595786	paper:12556541
paper:18840210	paper:10895842
paper:17876371	paper:9706303
paper:18375420	paper:12788573
paper:16966600	paper:16186404
